,t_id,text,time_stamp,vader_sentiment,sentiment
30,1034582566463000577,@sanityninsanity @Rocket9989 @JohnChen @carl_wiese @Alex_Thurber @AlexRManea @BlackBerry @Neelam_Sandhu… https://t.co/W3NMjxm91I,2018-08-28 23:24:40,0.0,neutral
31,1034582408987926528,"Hey y’all! If you missed last week, come by for stage 2 of my three part series @Apple. Tomorrow I’ll be discussing… https://t.co/VaI7RtmxMb",2018-08-28 23:24:02,-0.3595,neg
32,1034582405741535234,@umanitea @Apple @AppleSupport @umanitea We’re not here right now but we’ll reply when we’re back in the morning. I… https://t.co/nXUQae3Mvl,2018-08-28 23:24:01,0.0,neutral
33,1034582076924854272,@google @facebook @twitter @spotify @apple @LinkedIn Cant wait till all your companies are hit w/class action lawsu… https://t.co/NHVcXRwhCD,2018-08-28 23:22:43,0.0,neutral
34,1034581930640072704,@CoreySchomer @Apple @Tesla Cook too smart to be second to Elon... #TSLADream #Muskneedstimeoff #Muskneedstouseinstagram,2018-08-28 23:22:08,0.4019,pos
35,1034581797789687809,"I'm at @Apple Stoneridge Mall in Pleasanton, CA https://t.co/Sr3QoJ1f15 https://t.co/HP8c0pKrFo",2018-08-28 23:21:36,0.0,neutral
36,1034580948086661120,"Hey @Apple, remember when you guys used to make servers?  Man, those were some good times. https://t.co/qddchCHgU7",2018-08-28 23:18:14,0.4404,pos
37,1034580455180328960,@lowkeymayward Tagging @Apple,2018-08-28 23:16:16,0.0,neutral
38,1034580164368162817,Why did @Apple make their iPhone charging port the same as their earbud port? I will never understand.,2018-08-28 23:15:07,0.0,neutral
39,1034579690508496896,Yay us with the Airport Express 2nd Gen units! Thanks @Apple. 😉 https://t.co/3dv73GUlLR,2018-08-28 23:13:14,0.7644,pos
40,1034579633579155456,[paywall lifted] Look whose @Apple price targets are underwater now. https://t.co/6jawT0xxp8,2018-08-28 23:13:00,0.0,neutral
41,1034579451206672384,@Apple can we get calls as notifications like texts &amp; everything else cause this waiting until the call ends ain’t it frfr😂,2018-08-28 23:12:17,0.3612,pos
42,1034579325016727553,@reefmaestro @AppleSupport @Apple My phone is completely a goner now. Really shocking.,2018-08-28 23:11:47,-0.4576,neg
43,1034579317727154178,@miele @JohnLMacFarlane @Apple @amazon @Google @facebook @Microsoft They are ranked 21 and 20 in the world — very interesting perspective,2018-08-28 23:11:45,0.4576,pos
44,1034579161682247680,"@ARedPillReport There is legitimate precedent for regulation of monopolies that abuse their position n the USA, UK… https://t.co/vbOhcwKm5p",2018-08-28 23:11:08,-0.6369,neg
45,1034579043507560448,@Apple has the worst cloud service amongst top tech. https://t.co/0Kl7x4QHVs,2018-08-28 23:10:40,-0.5106,neg
46,1034579038147432448,As I sip my #redwine in celebration of #NationalRedWineDay I’m reflecting on how I’ve had an #iPhone since the #3G… https://t.co/H4nqs6rAFj,2018-08-28 23:10:38,0.0,neutral
47,1034578901740253185,"@miele @JohnLMacFarlane @Apple @amazon @Google @facebook @Microsoft Was curious, so I looked it up. The combined re… https://t.co/0oeGfAovlI",2018-08-28 23:10:06,0.3182,pos
48,1034578671309385729,"@ValaAfshar @Apple @stevewoz Thanks, but I like my @Dell. % @MichaelDell -  I suggest giving it to the @smithsonian. https://t.co/uesOxu3zgI",2018-08-28 23:09:11,0.8074,pos
49,1034578537070686208,they need emojis like this @apple https://t.co/vedxGZMO2x,2018-08-28 23:08:39,0.3612,pos
50,1034578531395743749,@Apple Why you did not provide a system that supports servers @AppleSupport  🤔,2018-08-28 23:08:38,0.3612,pos
51,1034578402785644545,"@AppleSupport please check my private message 🙁 Very disappointed @Apple 
#iPhoneProblem #iPhoneIssue #iPhone7Plus… https://t.co/TPIGFNiMv7",2018-08-28 23:08:07,-0.4939,neg
52,1034578219519946753,"Special thanks again to @TheMichaelConte, who is going to be gifting me @CARROT_app for the #Mac.It sounds like a g… https://t.co/C1Jrvy0mTA",2018-08-28 23:07:23,0.7964,pos
53,1034577458270490624,@SamsungMobileUS No y’all lying we got @Apple and @PlayStation and @Xbox to play also,2018-08-28 23:04:22,-0.4939,neg
54,1034577332462206976,👋🏾 @Apple &amp; @tim_cook I heard you guys are having a hard time naming the next big 📱...just call it iPhone XL. You’r… https://t.co/gWRUzPJk5I,2018-08-28 23:03:52,0.4215,pos
55,1034576881071218688,Surpringsing: @AmazonEcho #AskAlexa @Google #home @Apple #Siri @Microsoft @Cortana struggle with basic questions in… https://t.co/KB1Je76uSa,2018-08-28 23:02:04,-0.3182,neg
56,1034576565055631360,"Why is @Apple so stupid? Same MO four times last year at location across the street. On 8/24/18, suspects entered,… https://t.co/7G4OPorB5Q",2018-08-28 23:00:49,-0.7761,neg
57,1034576297605910528,"The follow-up to @Apple's $1000 iPhone X may have a lower price, predicts a well-connected analyst… https://t.co/6G1RHlfSFe",2018-08-28 22:59:45,-0.296,neg
58,1034576248931053569,One of the first @Apple computers from the 1970s is now for sale —@stevewoz https://t.co/oWdpiDi3Je,2018-08-28 22:59:33,0.0,neutral
59,1034575856495218688,"Thanks So Much Johnathan For Your Help Via #Apple Online Chat

Unfortunately But True, This Was The Best Customer S… https://t.co/I3yuYTqsZn",2018-08-28 22:58:00,0.9118,pos
60,1034575811221905408,Hey @Apple I did this with your phone. You like?,2018-08-28 22:57:49,0.3612,pos
61,1034575742925860864,I wish for a @Honda CRV with @Apple CarPlay...🚘 https://t.co/mAthYg4AI3,2018-08-28 22:57:33,0.4019,pos
62,1034575701976985601,"I'm at @Apple Michigan Avenue in Chicago, IL https://t.co/kblxlVnL5K",2018-08-28 22:57:23,0.0,neutral
63,1034575518304100352,"@Apple iPhone, nah it's the worse the iPad is better",2018-08-28 22:56:39,-0.1531,neg
64,1034575239433396225,My phone has been buggin all day! STOP PLAYING WITH MY MONEY @Apple,2018-08-28 22:55:33,-0.1759,neg
65,1034574886851760130,Hoping @Apple drop the new iPhones in the next couple of weeks cause I am done with my 7plus get me on that upgrade homies 🤙🏼,2018-08-28 22:54:09,0.5994,pos
66,1034574547067039745,"Dear @Apple, please, sponsor me! I've never asked you for anything!",2018-08-28 22:52:48,0.6688,pos
67,1034574275653591043,@MonarchieBe @bmlsupporters @O2IRL @ThreeCare @QueenRania @MIICEgypt @FBI @CIA @NoLabelsOrg @freedomcaucus… https://t.co/r9YJxTRcBP,2018-08-28 22:51:43,0.0,neutral
68,1034574135677124613,This f’in @apple iPhone X is pure sh!t,2018-08-28 22:51:10,0.0,neutral
69,1034573786794799104,Airport Express firmware update is out!!!  Airplay2 baby!!! #Airplay2 #airportexpress #apple Thanks @Apple… https://t.co/kCnpW8jWz9,2018-08-28 22:49:46,0.6209,pos
70,1034573447505104897,"Please give Apple Watch fitness competitions, @Apple. Thanks.",2018-08-28 22:48:25,0.743,pos
71,1034573147272404992,"Why do people always have negative comments/videos about @Apple and the products they produce?
While android users… https://t.co/6KLd5fS4Rd",2018-08-28 22:47:14,-0.5719,neg
72,1034572888366448641,@rodemics @ArcaneMining @Apple using a gimbal you also need a slim case as the edge might snag a motor. we had been… https://t.co/cSk6Gk9II9,2018-08-28 22:46:12,0.0,neutral
73,1034572404494925826,@Apple is there by any chance you have an ipod classic 120 GB Black lying in any one of your office? I would like t… https://t.co/nXLlh4huaA,2018-08-28 22:44:17,0.0258,pos
74,1034572254061965312,Well @AppleSupport worst experience with your customer service for a week and a half now @Apple nice to know your p… https://t.co/TeWo4xLIMS,2018-08-28 22:43:41,-0.0516,neg
75,1034572216434745344,So @itunes and @apple are supposed to be having this great promotion of double features for $10. There's a… https://t.co/BwUPB3swqb,2018-08-28 22:43:32,0.7073,pos
76,1034571382003261440,@catheater @AppleSupport Yes three days and the customer rep said I was one of the “lucky ones.”  Some people are l… https://t.co/ZDYwVDeGUw,2018-08-28 22:40:13,0.4019,pos
77,1034571288751222784,"Please Consider

#ADeathWellDied “As society started to progress further into the digital age, it was time LUX got… https://t.co/u4kfbQCzMB",2018-08-28 22:39:51,0.6249,pos
78,1034571261807083524,@D_Wayne_Wayne @Apple I was so mad and she kept downloading stuff,2018-08-28 22:39:44,-0.6269,neg
79,1034571158736130049,"@ArcaneMining @appmyhome Hey! The VideoMic Me-L will work with a number of cases, depending on the size and bulkine… https://t.co/0RCyqTKdKh",2018-08-28 22:39:20,0.1511,pos
80,1034571085872877571,Co @Intel just unveiled the ultra-efficient chips that might power @Apple’s MacBook Air 💻 replacement… https://t.co/66Q1a0pvPy,2018-08-28 22:39:02,0.0,neutral
81,1034570509508386816,@CoachTill12 @Apple Finally! 🤣,2018-08-28 22:36:45,0.5411,pos
82,1034569627156795392,next update i need to be able to see who is typing in the group chat @apple,2018-08-28 22:33:15,0.0,neutral
83,1034569203569778689,"Dear @Apple, I don't know if the media is just clickbaiting or not, but don't you dare remove @ThreeDTouch. I love… https://t.co/weBP1vQYUI",2018-08-28 22:31:34,0.2023,pos
84,1034569049613758464,"I'm triggered. ""How @Apple's Most Hated Accessory Became a Bestseller"":  https://t.co/skKMVvrTNb https://t.co/WUX50zIhcN",2018-08-28 22:30:57,-0.6697,neg
85,1034568843715375104,Pretty happy with the MacOS Mojave and Xcode betas this time round. Only a few feedback items sent (and most correc… https://t.co/1IWvivTcfy,2018-08-28 22:30:08,0.7845,pos
86,1034568739377868806,@mrmeddler @Apple I know 😐 Disappointing. But at least I tried 😉,2018-08-28 22:29:43,-0.2732,neg
87,1034568078296723456,"Oh cool, I forgot my stupid ass dongle and now I can’t watch Netflix during my break. Thanks @Apple.",2018-08-28 22:27:05,-0.4019,neg
88,1034567874894077952,"I'm at @Apple Summerlin in Las Vegas, NV https://t.co/QZMrXJjMH9",2018-08-28 22:26:17,0.0,neutral
89,1034567725413101568,@jeremytryit2 @SamsungMobile @Apple @Google @oneplus @LGUSAMobile @htc I have one on the back of my phone but dont use it..,2018-08-28 22:25:41,0.0,neutral
90,1034567685579976707,"@PrisonPlanet But at the same time @Apple @Google and @Microsoft are hawking their ""Educational"" electronic/softwar… https://t.co/91aUuK9DOw",2018-08-28 22:25:32,0.0,neutral
91,1034566784052092929,"🔥Who  uses the finger sensor?🔥
Looks like all @samsungmobile #galaxys10 phones will!

.
.
#happy #tryit2… https://t.co/lXRu6xBrkN",2018-08-28 22:21:57,0.4199,pos
92,1034566691907403778,does anyone know where i can get an iphone x charging cord that’s super long?! i love @Apple but the cords they put… https://t.co/9yTpEdy4Ty,2018-08-28 22:21:35,0.6533,pos
93,1034566618771283968,.@Apple does not get enough credit for the haptic feedback and tiny speaker for the home button. On the rare occasi… https://t.co/X1XY4pjOGr,2018-08-28 22:21:17,-0.2924,neg
94,1034566290445426688,I know this won’t make anything happen because as we all know by now @Apple doesn’t care that much about their cust… https://t.co/jDDO8DkCeF,2018-08-28 22:19:59,0.4939,pos
95,1034565900874211329,@AbdulBasitR @Apple What do you mean by that👆,2018-08-28 22:18:26,0.0,neutral
96,1034565816795230208,"Incredibly disappointed leaving the @Apple store to pick up my 2,400$ Macbook Pro 2017 WHICH IS LESS THAN a year ol… https://t.co/nFWoE2V0pX",2018-08-28 22:18:06,-0.5256,neg
97,1034565725325676544,@Apple hi i have an iPhone SE and something is happening with the SIM card because on the screen it says No SIM. I… https://t.co/Vb16WG8UnN,2018-08-28 22:17:44,-0.296,neg
98,1034565698188664834,Why we don't have E-reader from @Apple with ipad mini size? #eyestrain @MKBHD @tim_cook #EReaders,2018-08-28 22:17:38,0.0,neutral
99,1034565171849486337,@apple your phones are shit,2018-08-28 22:15:32,-0.5574,neg
100,1034564448781037568,"Fellow nerds, just saw @richardclarke's first podcast episode will feature guest President @BillClinton. Should be… https://t.co/VHFKgyTLAB",2018-08-28 22:12:40,0.0,neutral
101,1034564441369653249,Next step logo #Apple #Procreate @Apple @Procreate https://t.co/SynVSl5pNa,2018-08-28 22:12:38,0.0,neutral
102,1034564173995433985,"@PendragonUK @LinusTech @Apple Nope. I own 2 macbooks with stickers everywhere, but my Apple logo must either not b… https://t.co/Qa4gZ59S2U",2018-08-28 22:11:35,0.0,neutral
103,1034563544417755136,@apple why do your charging cable suck for iPhones they always shred and turn to crap seems like an easy fix I’ve s… https://t.co/CbDorLYnlh,2018-08-28 22:09:04,-0.0258,neg
104,1034563406819291136,"Every time I talk to Siri, I do it in my robotic voice. I know she understands me better that way. #iOS @Apple",2018-08-28 22:08:32,0.4404,pos
105,1034563045966540800,I cannot even begin to describe how much I hate the new @Apple MacBook Pro keyboard.  My fingers literally hurt aft… https://t.co/4A5EW11VKC,2018-08-28 22:07:06,-0.7964,neg
106,1034562702667120650,"@arianagrandefpx @sweetenerkyle @Apple First of all,be sure your IPhone is COMPLETELY saved n then,hell,yeah,I mean… https://t.co/zahTL7VuOz",2018-08-28 22:05:44,0.7291,pos
107,1034562548039733249,You know @apple is about to release a new phone soon when your iPhone gets to acting funny.,2018-08-28 22:05:07,0.4404,pos
108,1034562542167883776,"@Apple please tell me, why do the iPhone chargers have to be so short in length?",2018-08-28 22:05:05,0.3182,pos
109,1034562491165171713,"@nohatejustlaugh @Apple I applaud the effort, but your request will probably fall on deaf ears. (You’re right, many… https://t.co/DNKlDnLAPG",2018-08-28 22:04:53,0.25,pos
110,1034562258825871365,@realDonaldTrump Just to be clear @google @facebook @twitter @apple @amazon accounts for 40% of GDP.  Be careful what you wish for.,2018-08-28 22:03:58,0.7096,pos
111,1034562217511931904,@D_Wayne_Wayne @Apple But we are not !,2018-08-28 22:03:48,0.0,neutral
112,1034562128513040384,@sweetenerkyle @Apple OMG should i do an #IPhoneGiveAway soon? maybe?,2018-08-28 22:03:27,0.0,neutral
113,1034561827043270657,@arianagrandefpx @sweetenerkyle @Apple Two days ago😱,2018-08-28 22:02:15,0.0,neutral
114,1034561740397326342,@MonarchieBe @bmlsupporters @O2IRL @ThreeCare @QueenRania @MIICEgypt @FBI @CIA @NoLabelsOrg @freedomcaucus… https://t.co/y3oFsCvKfZ,2018-08-28 22:01:54,0.0,neutral
115,1034561715734638593,Construction goes vertical for Expo Line-adjacent offices in #CulverCity; reportedly leased by @apple… https://t.co/gC96BfEJSJ,2018-08-28 22:01:48,0.0,neutral
116,1034561389480890370,A new Class Action Lawsuit has been filed against @Apple on behalf of those that are Legally Blind or Visually Impa… https://t.co/SBiLthbEzx,2018-08-28 22:00:31,-0.4939,neg
117,1034561144785195009,@sanityninsanity @Rocket9989 @JohnChen @carl_wiese @Alex_Thurber @AlexRManea @BlackBerry @Neelam_Sandhu… https://t.co/uQ6hLQXGNM,2018-08-28 21:59:32,0.0,neutral
118,1034560900022317056,@D_Wayne_Wayne @Apple No it should be just my face not hers !,2018-08-28 21:58:34,-0.3595,neg
119,1034560602503565314,@Apple if I turn my brightness down leave my shit tf down‼️ period,2018-08-28 21:57:23,-0.296,neg
120,1034560572241727489,@arianagrandefpx @Apple I wishhhh lol I still have the iPhone 6 :(,2018-08-28 21:57:16,-0.0258,neg
121,1034560489081196544,Don’t get rid of #3dtouch @apple 🙏,2018-08-28 21:56:56,0.0,neutral
122,1034560377173037057,We need FaceTime voicemails @Apple,2018-08-28 21:56:29,0.0,neutral
123,1034560260529377280,@sweetenerkyle Hun i literally have tears rolling down my face haha i got this phone 2 days ago!! well atleast i ha… https://t.co/vnlANjZdSQ,2018-08-28 21:56:01,0.5837,pos
124,1034559191627718656,@Apple Who’s rent is $700 tho 👀,2018-08-28 21:51:47,0.0,neutral
125,1034558507545243655,aye @Apple I just want you to know your facial recognition software sucks ... my daughter is able to unlock my phon… https://t.co/FG1xYHwOsV,2018-08-28 21:49:04,-0.296,neg
126,1034558301240000513,How refreshed will your new iPhone X with a 5.8-inch OLED screen be @Apple? 🤔,2018-08-28 21:48:14,0.0,neutral
127,1034558082699804672,@AppleSupport @Apple so my iPhone can’t hold unto my data connection and my phone company says it has something to… https://t.co/72ZDVFSeAy,2018-08-28 21:47:22,0.0,neutral
128,1034557930627117059,$SFOR @StrikeForceTech @Cisco @IBM $CSCO @duosec @Google @apple $AAPL $GOOGL $MSFT https://t.co/Nqqhg4VVwj,2018-08-28 21:46:46,0.0,neutral
129,1034557660505546753,"Mr @tim_cook, my iMac has a manufacturing fault. It has a mosquito stuck between the glass screen and the LCD scree… https://t.co/44VhufvAqq",2018-08-28 21:45:42,-0.5719,neg
130,1034557334125731842,Probably @Apple's most environmentally friendly product. https://t.co/SyCq1IOumj,2018-08-28 21:44:24,0.539,pos
131,1034556453925793792,@taccomalangano @8MileLoko @Apple They left you on read,2018-08-28 21:40:54,0.0,neutral
132,1034556351752613889,@paul_ee @Apple Look at the tweet n go next time,2018-08-28 21:40:30,0.0,neutral
133,1034556251794026496,wonder if @apple will republish all the apps that contain Qanon posts back into the app store. they seem to be in h… https://t.co/RQYCpbFvkM,2018-08-28 21:40:06,0.0,neutral
134,1034555880778424320,@MikeFeibus @amazon @Google @Apple @Microsoft @usatodaytech @USATODAY good bro,2018-08-28 21:38:37,0.4404,pos
135,1034555668001435648,@ValKHeadley @MotorolaUS @VerizonSupport @Google @Apple @realDonaldTrump @TheJuanWilliams @DanaPerino I would LOVE… https://t.co/ISCeHmrlTv,2018-08-28 21:37:47,0.0,neutral
136,1034555431488811008,@RayMinehane Someone must be fired at @Apple because they have no clue. Horrible issue for a pretty expensive system.,2018-08-28 21:36:50,-0.7269,neg
137,1034554311001423872,@misstozak @MotorolaUS @VerizonSupport @Google @Apple @realDonaldTrump @TheJuanWilliams @DanaPerino ....do this is… https://t.co/vDJ6f7OgOn,2018-08-28 21:32:23,0.0,neutral
138,1034554206026452993,"Unless I'm mistaken, @essential phone released before @apple iPhone X...

@BGR
https://t.co/FfRiUf4V0T",2018-08-28 21:31:58,-0.3612,neg
139,1034554177035350016,"Dear @Apple,
No one uses the word ducking. Please stop ruining half of my heated arguments. 
Sincerely, 
Every apple user in the world.",2018-08-28 21:31:51,-0.0258,neg
140,1034554018805284869,@DanishaCarter4 @BarackObama @Apple Hold on. Lemme look into it.,2018-08-28 21:31:13,0.0,neutral
141,1034553924689121281,@realbuntyking @BarackObama shit makes n o sense @Apple give me a new computer tf,2018-08-28 21:30:51,-0.5574,neg
142,1034553895111024641,Expectations about @Apple and @tim_cook read here on @FlipboardMag Expect from Apple  https://t.co/p2iQ0MmAJM https://t.co/0OH4LFIkxI,2018-08-28 21:30:44,0.0,neutral
143,1034553736113385472,"@Apple customer service is garbage, even the expensive and extended""care packages""",2018-08-28 21:30:06,0.0,neutral
144,1034553665707802624,"They always doing that so we can go out and buy new product, ain’t that right @Apple ? https://t.co/0VZ2wkwQ3a",2018-08-28 21:29:49,0.0,neutral
145,1034553501039448064,@Hu1983hk @Rocket9989 @JohnChen @carl_wiese @Alex_Thurber @AlexRManea @BlackBerry @Neelam_Sandhu @emilychangtv… https://t.co/wM1lEOGpXf,2018-08-28 21:29:10,0.0,neutral
146,1034553438858706949,@Apple have you guys come up with an update yet that fixes the bug of the 8 plus stopping during videos ? It’s becoming a problem.,2018-08-28 21:28:55,-0.5106,neg
147,1034553368419684353,@koehntopp @Apple Same here! https://t.co/c9ztm9yWim,2018-08-28 21:28:38,0.0,neutral
148,1034551538612686848,@RyanAshleyM @Apple You rock! ❤❤❤,2018-08-28 21:21:22,0.0,neutral
149,1034551250929569792,Hey @Apple my iPhone is supposed to have the auto-update-apps-function ON but it turns out that iOS 11 doesn’t DO t… https://t.co/jynXR5OqSB,2018-08-28 21:20:13,0.0,neutral
150,1034551232826757120,"My phone has already started moving mad. @Apple, I see y’all.",2018-08-28 21:20:09,-0.4939,neg
151,1034551181740105729,Display replaced at no charge. Thank you @Apple @AppleSupport back to work @StarhunterDe https://t.co/HIxcDBMgyL,2018-08-28 21:19:57,0.0772,pos
152,1034550730038755333,@hbuzzell @jm_deutsch @CBSNews @NRA @NFL @realDonaldTrump @Apple @beatsbydre @TurtleBeach @Sony @GOP @SenateGOP… https://t.co/4jM9tmzZ1G,2018-08-28 21:18:09,0.0,neutral
153,1034550288454115328,".@Microsoft Authenticator #app comes to @Apple Watch to offer password-free logins
https://t.co/N7uK6MFezN
From… https://t.co/1lJtdbXnHf",2018-08-28 21:16:24,0.0,neutral
154,1034550144342130688,Show the sloths some love and give them an emoji @Apple,2018-08-28 21:15:50,0.6369,pos
155,1034549971108806657,@Synchronicity34 @BullTesla @TradrFloridaFIL @tim_cook @Apple @elonmusk @Tesla @AngelaAhrendts @cue @pschiller… https://t.co/59JXJnVRnc,2018-08-28 21:15:08,0.0,neutral
156,1034549958685483008,"“Employees do their best work when they have access to the best tools,” says Ben Nemeth of @Apple. #ZonesCC18 under… https://t.co/ldToUf1NTs",2018-08-28 21:15:05,0.8555,pos
157,1034549674387165184,SAY WHAT! @Apple for the dear of god don’t remove 3D Touch. It’s pure luxury. https://t.co/LQ3ObNR8cF,2018-08-28 21:13:58,0.6114,pos
158,1034549573816143874,"I'm at @Apple Lincoln Road in Miami Beach, FL https://t.co/sYroAuamUF",2018-08-28 21:13:34,0.0,neutral
159,1034549327555899392,@ann_boger @motorola @realDonaldTrump @Google @Apple @DonaldJTrumpJr @PressSec @KellyannePolls @seanhannity… https://t.co/agprNp2Dtn,2018-08-28 21:12:35,0.0,neutral
160,1034549105496862720,"I'm at @Apple Easton Town Center in Columbus, OH https://t.co/VqItruGz6y",2018-08-28 21:11:42,0.0,neutral
161,1034548693385596928,@Apple Continuing to make phones &gt; than $600 that are only relevant for 2 years is getting pretty effing old.  How… https://t.co/wze0iXNfuH,2018-08-28 21:10:04,0.4939,pos
162,1034548628109570050,So get a series 3 @Apple watch or wait for the rumored series 4?  Mine series 1 is not working anymore 😢,2018-08-28 21:09:48,0.3724,pos
163,1034548625681002496,"@neonexchange @unignorant @canesin If someone were to ask me what is #NEX . My response would be: ""NEX is the begin… https://t.co/vLrTi7VcV3",2018-08-28 21:09:48,0.0,neutral
164,1034548450308878336,Live look at @HuaweiMobile as they surpass @Apple as the 2nd largest smartphone seller.  https://t.co/14bDCx5tCn https://t.co/BhWudaEbgl,2018-08-28 21:09:06,0.0,neutral
165,1034548304498098177,"Saving up fro this new @Apple #macbookpro is a process 

@UrAvgConsumer @tldtoday  H E L P !",2018-08-28 21:08:31,0.0,neutral
166,1034548144565043201,"@rifano @samthomas464 @Apple @JonyIveParody Wait till iOS 12 comes out and you’ll see. I can confirm, the beta rn is amazing",2018-08-28 21:07:53,0.5859,pos
167,1034548137849962496,@Apple please create a way in which people can delete their contacts in mass and don’t need to go click on each one… https://t.co/XUbJe7IoIp,2018-08-28 21:07:51,0.5267,pos
168,1034547641840017409,@Apple I literally cannot walk more than 2 feet before my earbuds fall out of my ears. Plz fix.,2018-08-28 21:05:53,0.0772,pos
169,1034547481026019328,@Apple  or @TMobile really should let customers block unknown callers,2018-08-28 21:05:15,-0.4404,neg
170,1034547411299971072,@Apple yes hello why can we not mass delete contacts,2018-08-28 21:04:58,0.4019,pos
